,url,title,image_url,season,episode_number_absolute,production_code,airdate,main_characters,written_by,directed_by
82,https://simpsons.fandom.com/wiki/Cape_Feare,Cape Feare,https://static.wikia.nocookie.net/simpsons/images/d/da/Sideshowbob8.gif/revision/latest?cb=20100425200534,5.0,83,9F22,"October 7, 1993","Bart Simpson,Robert Terwilliger",Jon Vitti,Rich Moore
83,https://simpsons.fandom.com/wiki/Homer_Goes_to_College,Homer Goes to College,https://static.wikia.nocookie.net/simpsons/images/f/f8/Homer_Goes_to_College_promo.gif/revision/latest?cb=20100331153916,5.0,84,1F02,"October 14, 1993",Homer Simpson,Conan O'Brien,Jim Reardon
84,https://simpsons.fandom.com/wiki/Rosebud,Rosebud,https://static.wikia.nocookie.net/simpsons/images/6/6c/Rosebud_%28Promo_Picture%29.gif/revision/latest?cb=20120623213809,5.0,85,1F01,"October 21, 1993","Homer Simpson,Charles Montgomery Burns,Maggie Simpson",John Swartzwelder,Wes Archer
85,https://simpsons.fandom.com/wiki/Treehouse_of_Horror_IV,Treehouse of Horror IV,https://static.wikia.nocookie.net/simpsons/images/1/1c/FlandersDevil.png/revision/latest?cb=20100619195217,,86,1F04,"October 28, 1993","Homer Simpson,Bart Simpson,Ned Flanders,Charles Montgomery Burns","Watch Conan O'Brien,The Late Bill Oakley,The Estate of Josh Weinstein,Disfigured Dan McGrath,Greg ""It's Alive!"" Daniels,Bilious Bill Canterbury","David ""Dry Bones"" Silverman"
86,https://simpsons.fandom.com/wiki/Marge_on_the_Lam,Marge on the Lam,https://static.wikia.nocookie.net/simpsons/images/1/17/Marge_on_the_Lam_%28Promo_Picture%29.jpg/revision/latest?cb=20120623214212,,87,1F03,"November 4, 1993","Marge Simpson,Ruth Powers,Homer Simpson,Clancy Wiggum",Bill Canterbury,Mark Kirkland
87,https://simpsons.fandom.com/wiki/Bart%27s_Inner_Child,Bart's Inner Child,https://static.wikia.nocookie.net/simpsons/images/5/55/Bart%27s_Inner_Child_%28Promo_Picture%29.jpg/revision/latest/scale-to-width-down/350?cb=20120623214425,5.0,88,1F05,"November 11, 1993",Bart Simpson,George Meyer,Bob Anderson
88,https://simpsons.fandom.com/wiki/Boy-Scoutz_%27n_the_Hood,Boy-Scoutz 'n the Hood,https://static.wikia.nocookie.net/simpsons/images/c/cc/Boy-Scoutz_N_the_Hood_%28Promo_Picture%29.gif/revision/latest?cb=20120623214602,5.0,89,1F06,"November 19, 1993","Bart Simpson,Homer Simpson,Ned Flanders",Dan McGrath,Jeffrey Lynch
89,https://simpsons.fandom.com/wiki/The_Last_Temptation_of_Homer,The Last Temptation of Homer,https://static.wikia.nocookie.net/simpsons/images/b/b8/The_Last_Temptation_of_Homer_%28Promo_Picture%29.jpg/revision/latest/scale-to-width-down/350?cb=20120623214810,5.0,90,1F07,"December 9, 1993","Homer Simpson,Mindy Simmons,Bart Simpson,Martin Prince",Frank Mula,Carlos Baeza
90,"https://simpsons.fandom.com/wiki/$pringfield_(Or,_How_I_Learned_to_Stop_Worrying_and_Love_Legalized_Gambling)","$pringfield (Or, How I Learned to Stop Worrying and Love Legalized Gambling)",https://static.wikia.nocookie.net/simpsons/images/6/6f/%24pringfield_%28Or%2C_How_I_Learned_to_Stop_Worrying_and_Love_Legalized_Gambling%29_%28Promo_Picture%29.gif/revision/latest?cb=20120623215008,5.0,91,1F08,"December 16, 1993","Homer Simpson,Marge Simpson,Mr. Burns",Bill Oakley and Josh Weinstein,Wes Archer
91,https://simpsons.fandom.com/wiki/Homer_the_Vigilante,Homer the Vigilante,https://static.wikia.nocookie.net/simpsons/images/b/b2/Vigil4.png/revision/latest/scale-to-width-down/350?cb=20191026192747,5.0,92,1F09,"January 6, 1994",Homer Simpson,John Swartzwelder,Jim Reardon
92,https://simpsons.fandom.com/wiki/Bart_Gets_Famous,Bart Gets Famous,https://static.wikia.nocookie.net/simpsons/images/5/5b/Bart_Gets_Famous_%28Promo_Picture%29.jpg/revision/latest/scale-to-width-down/333?cb=20120623215344,5.0,93,1F11,"February 3, 1994","Bart Simpson,Krusty the Clown",John Swartzwelder,Susie Dietter
93,https://simpsons.fandom.com/wiki/Homer_and_Apu,Homer and Apu,https://static.wikia.nocookie.net/simpsons/images/b/b3/Homer_and_apu.jpg/revision/latest?cb=20100919204604,5.0,94,1F10,"February 10, 1994","Homer Simpson,Apu Nahasapeemapetilon,James Woods",Greg Daniels,Mark Kirkland
94,https://simpsons.fandom.com/wiki/Lisa_vs._Malibu_Stacy,Lisa vs. Malibu Stacy,https://static.wikia.nocookie.net/simpsons/images/7/7d/Ae.gif/revision/latest?cb=20090903174607,5.0,95,1F12,"February 17, 1994","Lisa Simpson,Stacy Lovell,Waylon Smithers, Jr.",Bill Oakley & Josh Weinstein,Jeffrey Lynch
95,https://simpsons.fandom.com/wiki/Deep_Space_Homer,Deep Space Homer,https://static.wikia.nocookie.net/simpsons/images/b/b1/Deep_Space_Homer_promo.gif/revision/latest/scale-to-width-down/350?cb=20100329140131,5.0,96,1F13,"February 25, 1994",Homer Simpson,David Mirkin,Carlos Baeza
96,https://simpsons.fandom.com/wiki/Homer_Loves_Flanders,Homer Loves Flanders,https://static.wikia.nocookie.net/simpsons/images/e/ea/Homer_Loves_Flanders_36.JPG/revision/latest/scale-to-width-down/350?cb=20130926183651,5.0,97,1F14,"March 17, 1994","Homer Simpson,Ned Flanders",David Richardson,Wes Archer
97,https://simpsons.fandom.com/wiki/Bart_Gets_an_Elephant,Bart Gets an Elephant,https://static.wikia.nocookie.net/simpsons/images/b/bc/Elephant.jpg/revision/latest/scale-to-width-down/350?cb=20191026192610,5.0,98,1F15,"March 31, 1994","Bart Simpson,Stampy",John Swartzwelder,Jim Reardon
98,https://simpsons.fandom.com/wiki/Burns%27_Heir,Burns' Heir,https://static.wikia.nocookie.net/simpsons/images/c/ca/Burns%27Heir.JPG/revision/latest/scale-to-width-down/350?cb=20060828143625,5.0,99,1F16,"April 14, 1994","Bart Simpson,Mr. Burns",Jace Richdale,Mark Kirkland
99,https://simpsons.fandom.com/wiki/Sweet_Seymour_Skinner%27s_Baadasssss_Song,Sweet Seymour Skinner's Baadasssss Song,https://static.wikia.nocookie.net/simpsons/images/3/3b/Sweet_Seymour_Skinner%27s_Baadasssss_Song_%28Promo_Picture%29.gif/revision/latest?cb=20120623215752,5.0,100,1F18,"April 28, 1994","Bart Simpson,Seymour Skinner",Bill Oakley and Josh Weinstein,Bob Anderson
100,https://simpsons.fandom.com/wiki/The_Boy_Who_Knew_Too_Much,The Boy Who Knew Too Much,https://static.wikia.nocookie.net/simpsons/images/b/b4/Simpsons08.jpg/revision/latest/scale-to-width-down/350?cb=20100911124322,5.0,101,1F19,"May 5, 1994","Bart Simpson,Freddy Quimby,Seymour Skinner",John Swartzwelder,Jeffrey Lynch
101,https://simpsons.fandom.com/wiki/Lady_Bouvier%27s_Lover,Lady Bouvier's Lover,https://static.wikia.nocookie.net/simpsons/images/0/08/Aj.jpg/revision/latest/scale-to-width-down/350?cb=20191026192504,5.0,102,1F21,"May 12, 1994","Abe Simpson II,Jacqueline Bouvier,Charles Montgomery Burns",Bill Oakley & Josh Weinstein,Wes Archer
102,https://simpsons.fandom.com/wiki/Secrets_of_a_Successful_Marriage,Secrets of a Successful Marriage,https://static.wikia.nocookie.net/simpsons/images/4/4e/Secrets_of_a_Successful_Marriage_37.JPG/revision/latest/scale-to-width-down/350?cb=20131111180435,5.0,103,1F20,"May 19, 1994","Homer Simpson,Marge Simpson",Greg Daniels,Carlos Baeza
103,https://simpsons.fandom.com/wiki/Bart_of_Darkness,Bart of Darkness,https://static.wikia.nocookie.net/simpsons/images/2/2a/Bart_of_Darkness_%28Promo_Picture%29.jpg/revision/latest/scale-to-width-down/336?cb=20190807170450,6.0,104,1F22,"September 4, 1994","Bart Simpson,Lisa Simpson,Ned Flanders",Dan McGrath,Jim Reardon
104,https://simpsons.fandom.com/wiki/Lisa%27s_Rival,Lisa's Rival,https://static.wikia.nocookie.net/simpsons/images/d/dd/Lisa%27s_Rival_Promo.JPG/revision/latest/scale-to-width-down/350?cb=20140521021812,6.0,105,1F17,"September 11, 1994","Primary plot: Lisa Simpson,Allison Taylor,Secondary plot: Homer Simpson,Tertiary plot: Bart Simpson,Milhouse Van Houten",Mike Scully,Mark Kirkland
105,https://simpsons.fandom.com/wiki/Another_Simpsons_Clip_Show,Another Simpsons Clip Show,https://static.wikia.nocookie.net/simpsons/images/6/6c/Al.jpg/revision/latest/scale-to-width-down/350?cb=20191003181647,6.0,106,2F33,"September 25, 1994","Simpson family,Jacques,Mindy Simmons,Ralph Wiggum,Laura Powers",Penny Wise,David Silverman
106,https://simpsons.fandom.com/wiki/Itchy_%26_Scratchy_Land,Itchy & Scratchy Land,https://static.wikia.nocookie.net/simpsons/images/b/bd/Itchy_%26_Scratchy_Land_%28Promo_Picture%29_2.jpg/revision/latest/scale-to-width-down/319?cb=20120624104106,6.0,107,2F01,"October 2, 1994",Simpson family,John Swartzwelder,Wesley Archer
107,https://simpsons.fandom.com/wiki/Sideshow_Bob_Roberts,Sideshow Bob Roberts,https://static.wikia.nocookie.net/simpsons/images/a/a0/Americabob.jpg/revision/latest/scale-to-width-down/350?cb=20191003181915,6.0,108,2F02,"October 9, 1994","Robert Terwilliger,Joe Quimby,Bart Simpson,Lisa Simpson","Bill Oakley,Josh Weinstein",Mark Kirkland
108,https://simpsons.fandom.com/wiki/Treehouse_of_Horror_V,Treehouse of Horror V,https://static.wikia.nocookie.net/simpsons/images/1/13/The_Simpsons_Halloween_Special_V_-_The_Shinning_Official_Promo.jpg/revision/latest/scale-to-width-down/350?cb=20210929191148,,109,2F03,"October 30, 1994",None,"Bob Kushell (""The Shinning""),Greg Daniels & Dan McGrath (""Time and Punishment""),David S. Cohen (""Nightmare Cafeteria"")",Jim Reardon
109,https://simpsons.fandom.com/wiki/Bart%27s_Girlfriend,Bart's Girlfriend,https://static.wikia.nocookie.net/simpsons/images/8/8c/Bart%27s_Girlfriend_%28Promo_Picture%29.jpg/revision/latest?cb=20120624104502,6.0,110,2F04,"November 6, 1994","Bart Simpson,Jessica Lovejoy",Jonathan Collier,Susie Dietter
110,https://simpsons.fandom.com/wiki/Lisa_on_Ice,Lisa on Ice,https://static.wikia.nocookie.net/simpsons/images/8/86/Lisa_on_Ice_%28Promo_Picture%29.gif/revision/latest/scale-to-width-down/350?cb=20120624104654,6.0,111,2F05,"November 13, 1994","Lisa Simpson,Bart Simpson",Mike Scully,Bob Anderson
111,https://simpsons.fandom.com/wiki/Homer_Badman,Homer Badman,https://static.wikia.nocookie.net/simpsons/images/a/a6/Homer_Badman_44.JPG/revision/latest/scale-to-width-down/350?cb=20130930173810,6.0,112,2F06,"November 27, 1994","Homer Simpson,Ashley Grant,Groundskeeper Willie",Greg Daniels,Jeffrey Lynch
112,https://simpsons.fandom.com/wiki/Grampa_vs._Sexual_Inadequacy,Grampa vs. Sexual Inadequacy,https://static.wikia.nocookie.net/simpsons/images/c/c7/Grampa_vs._Sexual_Inadequacy_%28Promo_Picture%29_2.jpg/revision/latest?cb=20120624105236,6.0,113,2F07,"December 4, 1994","Abraham Simpson II,Homer Simpson,Marge Simpson","Bill Oakley,Josh Weinstein",Wes Archer
113,https://simpsons.fandom.com/wiki/Fear_of_Flying,Fear of Flying,https://static.wikia.nocookie.net/simpsons/images/a/ae/Fear_of_Flying_Promo.gif/revision/latest?cb=20100330172635,6.0,114,2F08,"December 18, 1994",Marge Simpson,David Sacks,Mark Kirkland
114,https://simpsons.fandom.com/wiki/Homer_the_Great,Homer the Great,https://static.wikia.nocookie.net/simpsons/images/7/7b/Homer_the_Great_%28Promo_Picture%29.jpg/revision/latest/scale-to-width-down/350?cb=20120624105533,6.0,115,2F09,"January 8, 1995","Homer Simpson,Lenny Leonard,Carl Carlson",John Swartzwelder,Jim Reardon
115,https://simpsons.fandom.com/wiki/And_Maggie_Makes_Three,And Maggie Makes Three,https://static.wikia.nocookie.net/simpsons/images/f/fe/Margekids.jpg/revision/latest/scale-to-width-down/350?cb=20100923194124,6.0,116,2F10,"January 22, 1995","Maggie Simpson,Homer Simpson",Jennifer Crittenden,Swinton O. Scott III
116,https://simpsons.fandom.com/wiki/Bart%27s_Comet,Bart's Comet,https://static.wikia.nocookie.net/simpsons/images/2/29/Bart%27sComet.JPG/revision/latest/scale-to-width-down/350?cb=20060921191754,6.0,117,2F11,"February 5, 1995","Bart Simpson,Seymour Skinner,Ned Flanders,Homer Simpson,Lisa Simpson",John Swartzwelder,Bob Anderson
117,https://simpsons.fandom.com/wiki/Homie_the_Clown,Homie the Clown,https://static.wikia.nocookie.net/simpsons/images/f/f8/Homie_the_clown.jpg/revision/latest/scale-to-width-down/350?cb=20100603161956,6.0,118,2F12,"February 12, 1995","Homer Simpson,Krusty the Clown",John Swartzwelder,David Silverman
118,https://simpsons.fandom.com/wiki/Bart_vs._Australia,Bart vs. Australia,https://static.wikia.nocookie.net/simpsons/images/3/36/Bart_vs._Australia_%28Promo_Picture%29.jpg/revision/latest/scale-to-width-down/350?cb=20120624110128,6.0,119,2F13,"February 19, 1995","Bart Simpson,Lisa Simpson,Tobias Drundridge,Bruno Drundridge",Bill Oakley & Josh Weinstein,Wes Archer
119,https://simpsons.fandom.com/wiki/Homer_vs._Patty_and_Selma,Homer vs. Patty and Selma,https://static.wikia.nocookie.net/simpsons/images/5/5a/At.jpg/revision/latest/scale-to-width-down/350?cb=20191003182251,6.0,120,2F14,"February 26, 1995","Homer Simpson,Patty Bouvier,Selma Bouvier,Bart Simpson",Brent Forrester,Mark Kirkland
120,https://simpsons.fandom.com/wiki/A_Star_is_Burns,A Star is Burns,https://static.wikia.nocookie.net/simpsons/images/b/b0/AStarisBurns.JPG/revision/latest/scale-to-width-down/350?cb=20060901130809,6.0,121,2F31,"March 5, 1995","Charles Montgomery Burns,Barney Gumble,Marge Simpson,Homer Simpson,Jay Sherman",Ken Keeler,Susie Dietter
121,https://simpsons.fandom.com/wiki/Lisa%27s_Wedding,Lisa's Wedding,https://static.wikia.nocookie.net/simpsons/images/7/7b/Au.jpg/revision/latest/scale-to-width-down/350?cb=20190208093457,,122,2F15,"March 19, 1995","Lisa Simpson,Hugh Parkfield",Greg Daniels,Jim Reardon
122,https://simpsons.fandom.com/wiki/Two_Dozen_and_One_Greyhounds,Two Dozen and One Greyhounds,https://static.wikia.nocookie.net/simpsons/images/5/56/Two_Dozen_and_One_Greyhounds_%28Promo_Picture%29.jpg/revision/latest/scale-to-width-down/350?cb=20120624110845,6.0,123,2F18,"April 9, 1995","Santa's Little Helper,Greyhound Puppies,Charles Montgomery Burns,Bart Simpson,Lisa Simpson",Mike Scully,Bob Anderson
123,https://simpsons.fandom.com/wiki/The_PTA_Disbands,The PTA Disbands,https://static.wikia.nocookie.net/simpsons/images/1/11/The_PTA_Disbands_101.JPG/revision/latest/scale-to-width-down/350?cb=20130924165452,6.0,124,2F19,"April 16, 1995","Seymour Skinner,Edna Krabappel,Bart Simpson,Lisa Simpson",Jennifer Crittenden,Swinton O. Scott III
124,https://simpsons.fandom.com/wiki/%27Round_Springfield,'Round Springfield,https://static.wikia.nocookie.net/simpsons/images/3/32/%27Round_Springfield_121.JPG/revision/latest/scale-to-width-down/350?cb=20130707190542,6.0,125,2F32,"April 30, 1995","Bleeding Gums Murphy,Lisa Simpson,Bart Simpson","Joshua Sternin and Jeffrey Ventimilia (teleplay),Al Jean and Mike Reiss (story)",Steven Dean Moore
125,https://simpsons.fandom.com/wiki/The_Springfield_Connection,The Springfield Connection,https://static.wikia.nocookie.net/simpsons/images/7/7f/The_Springfield_Connection_%28Promo_Picture%29.gif/revision/latest/scale-to-width-down/350?cb=20120624111225,6.0,126,2F21,"May 7, 1995","Marge Simpson,Clancy Wiggum,Homer Simpson,Herman Hermann",Jonathan Collier,Mark Kirkland
126,https://simpsons.fandom.com/wiki/Lemon_of_Troy,Lemon of Troy,https://static.wikia.nocookie.net/simpsons/images/e/ec/Lemon_of_Troy_72.JPG/revision/latest/scale-to-width-down/350?cb=20130614052106,6.0,127,2F22,"May 14, 1995","Bart Simpson,Milhouse Van Houten,Nelson Muntz,Martin Prince,Todd Flanders,Database,Homer Simpson,Kirk Van Houten,Ned Flanders,Luann Van Houten,Maude Flanders,Martin Prince Sr.,Martha Prince,Database's father,Shelby,Shelby's Father,Milhouse (Shelbyville),Shelbyville Nelson,Shelbyville Martin,Jebediah Springfield,Shelbyville Manhattan,Abraham Simpson II,Shelbyville Abe",Brent Forrester,Jim Reardon
127,https://simpsons.fandom.com/wiki/Who_Shot_Mr._Burns%3F_(Part_One),Who Shot Mr. Burns? (Part One),https://static.wikia.nocookie.net/simpsons/images/8/80/Who_Shot_Mr._Burns_%28Promo_Picture%29.jpg/revision/latest/scale-to-width-down/350?cb=20120624112046,6.0,128,2F16,"May 21, 1995","Charles Montgomery Burns,Waylon Smithers, Jr.,Homer Simpson,Bart Simpson,Lisa Simpson,Seymour Skinner,Groundskeeper Willie,Moe Szyslak,Grandpa Simpson",Bill Oakley and Josh Weinstein,Jeffrey Lynch
128,https://simpsons.fandom.com/wiki/Who_Shot_Mr._Burns%3F_(Part_Two),Who Shot Mr. Burns? (Part Two),https://static.wikia.nocookie.net/simpsons/images/e/e7/Who_Shot_Mr._Burns_%28Promo_Picture%29_5.jpg/revision/latest/scale-to-width-down/350?cb=20120624112625,,129,2F20,"September 17, 1995","Charles Montgomery Burns,Waylon Smithers, Jr.,Maggie Simpson,Homer Simpson,Clancy Wiggum","Bill Oakley,Josh Weinstein",Wes Archer
129,https://simpsons.fandom.com/wiki/Radioactive_Man,Radioactive Man,https://static.wikia.nocookie.net/simpsons/images/7/7d/Radioactive_Man_%28Promo_Picture%29.jpg/revision/latest/scale-to-width-down/350?cb=20120624113452,7.0,130,2F17,"September 24, 1995","Bart Simpson,Milhouse Van Houten,Rainier Wolfcastle",John Swartzwelder,Susie Dietter
130,https://simpsons.fandom.com/wiki/Home_Sweet_Homediddly-Dum-Doodily,Home Sweet Homediddly-Dum-Doodily,https://static.wikia.nocookie.net/simpsons/images/4/41/Homesweethoeddd.png/revision/latest/scale-to-width-down/350?cb=20100819230254,7.0,131,3F01,"October 1, 1995","Bart Simpson,Lisa Simpson,Maggie Simpson,Ned Flanders,Maude Flanders,Rod Flanders,Todd Flanders,Homer Simpson,Marge Simpson",Jon Vitti,Susie Dietter
131,https://simpsons.fandom.com/wiki/Bart_Sells_His_Soul,Bart Sells His Soul,https://static.wikia.nocookie.net/simpsons/images/2/27/Bc.png/revision/latest/scale-to-width-down/350?cb=20080502195814,7.0,132,3F02,"October 8, 1995",None,Greg Daniels,Wesley Archer
132,https://simpsons.fandom.com/wiki/Lisa_the_Vegetarian,Lisa the Vegetarian,https://static.wikia.nocookie.net/simpsons/images/f/ff/Lisa_the_Vegetarian_-_Promo_Image_3.jpg/revision/latest/scale-to-width-down/350?cb=20130425183612,7.0,133,3F03,"October 15, 1995","Lisa Simpson,Apu Nahasapeemapetilon,Homer Simpson,Paul McCartney,Linda McCartney",David S. Cohen,Mark Kirkland
133,https://simpsons.fandom.com/wiki/Treehouse_of_Horror_VI,Treehouse of Horror VI,https://static.wikia.nocookie.net/simpsons/images/d/d4/50_Foot_Eyesores.jpg/revision/latest/scale-to-width-down/350?cb=20201010004805,,134,3F04,"October 29, 1995",None,"Scary John Swartzwelder,Steve Tombkins,David²+S.²+Cohen²",Bedlam Bob Anderson
134,https://simpsons.fandom.com/wiki/King-Size_Homer,King-Size Homer,https://static.wikia.nocookie.net/simpsons/images/7/71/King-Size_Homer_%28Promo_Picture%29.jpg/revision/latest/scale-to-width-down/350?cb=20120624185402,7.0,135,3F05,"November 5, 1995",Homer Simpson,Dan Greaney,Jim Reardon
135,https://simpsons.fandom.com/wiki/Mother_Simpson,Mother Simpson,https://static.wikia.nocookie.net/simpsons/images/4/4d/Bf.jpg/revision/latest/scale-to-width-down/350?cb=20191026192100,7.0,136,3F06,"November 19, 1995","Homer Simpson,Mona Simpson",Richard Appel,David Silverman
136,https://simpsons.fandom.com/wiki/Sideshow_Bob%27s_Last_Gleaming,Sideshow Bob's Last Gleaming,https://static.wikia.nocookie.net/simpsons/images/9/92/Sideshow_Bob%27s_Last_Gleaming_77.JPG/revision/latest/scale-to-width-down/350?cb=20130726232705,7.0,137,3F08,"November 26, 1995","Robert Terwilliger,Bart Simpson,Lisa Simpson",Spike Feresten,Dominic Polcino
137,https://simpsons.fandom.com/wiki/The_Simpsons_138th_Episode_Spectacular,The Simpsons 138th Episode Spectacular,https://static.wikia.nocookie.net/simpsons/images/2/2d/138thSpectacular.JPG/revision/latest/scale-to-width-down/350?cb=20070303120456,,138,3F31,"December 3, 1995",,Jon Vitti (credited as Penny Wise),David Silverman (credited as Pound Foolish)
138,https://simpsons.fandom.com/wiki/Marge_Be_Not_Proud,Marge Be Not Proud,https://static.wikia.nocookie.net/simpsons/images/2/29/Marge_Be_Not_Proud_%28Promo_Picture%29.jpg/revision/latest?cb=20120624185906,7.0,139,3F07,"December 17, 1995","Marge Simpson,Bart Simpson,Don Brodka",Mike Scully,Steven Dean Moore
139,https://simpsons.fandom.com/wiki/Team_Homer,Team Homer,https://static.wikia.nocookie.net/simpsons/images/1/19/TeamHomer.JPG/revision/latest/scale-to-width-down/350?cb=20061231125731,7.0,140,3F10,"January 7, 1996",None,Mike Scully,Mark Kirkland
